time,n_positive,n_negative,injected_positive,injected_negative,recombination
6.013887173247e-04,1.941022064595e+07,6.349020432223e+04,0.000000000000e+00,0.000000000000e+00,9.006183357162e-27
6.016930638416e-04,1.908853934722e+07,4.509853672058e+04,0.000000000000e+00,0.000000000000e+00,2.363351699377e-27
6.019974103585e-04,1.876955179198e+07,3.047959693991e+04,0.000000000000e+00,0.000000000000e+00,-1.953744520271e-27
6.023017568753e-04,1.845325705782e+07,1.940765102919e+04,0.000000000000e+00,0.000000000000e+00,-2.517402361787e-27
6.026061033922e-04,1.813965424420e+07,1.150898416606e+04,0.000000000000e+00,0.000000000000e+00,-1.541729220065e-27
6.029104499091e-04,1.782874248316e+07,6.266783600341e+03,0.000000000000e+00,0.000000000000e+00,-5.269428113760e-28
6.032147964259e-04,1.752052095066e+07,3.074049010544e+03,0.000000000000e+00,0.000000000000e+00,1.552466353767e-29
6.035191429428e-04,1.721498887991e+07,1.318559467029e+03,0.000000000000e+00,0.000000000000e+00,1.334635002213e-28
6.038234894597e-04,1.691214557353e+07,4.666366863424e+02,0.000000000000e+00,0.000000000000e+00,7.886181935124e-29
6.041278359765e-04,1.661199041553e+07,1.154462005429e+02,0.000000000000e+00,0.000000000000e+00,2.196706658888e-29
6.044321824934e-04,1.631452287972e+07,2.620999996050e+00,0.000000000000e+00,0.000000000000e+00,8.484501138389e-31
6.047365290103e-04,1.601974253510e+07,-1.754937166268e+01,0.000000000000e+00,0.000000000000e+00,-1.365909657591e-30
6.050408755271e-04,1.572764904571e+07,-1.216126820271e+01,0.000000000000e+00,0.000000000000e+00,-1.947820104236e-31
6.053452220440e-04,1.543824216570e+07,-5.073602850324e+00,0.000000000000e+00,0.000000000000e+00,1.571302153693e-31
6.056495685608e-04,1.515152172858e+07,-1.300986002713e+00,0.000000000000e+00,0.000000000000e+00,6.009165384056e-32
6.059539150777e-04,1.486748763192e+07,-3.389823478075e-02,0.000000000000e+00,0.000000000000e+00,-3.067837013347e-33
6.062582615946e-04,1.458613981843e+07,1.646399252074e-01,0.000000000000e+00,0.000000000000e+00,-5.172025177553e-33
6.065626081114e-04,1.430747825477e+07,9.614204445332e-02,0.000000000000e+00,0.000000000000e+00,-6.805048398052e-35
6.068669546283e-04,1.403150291038e+07,2.977932942376e-02,0.000000000000e+00,0.000000000000e+00,5.037681046567e-34
6.071713011452e-04,1.375821373776e+07,3.089433028528e-03,0.000000000000e+00,0.000000000000e+00,6.777897549642e-35
6.074756476620e-04,1.348761065649e+07,-2.174548613514e-03,0.000000000000e+00,0.000000000000e+00,-2.745776222713e-35
6.077799941789e-04,1.321969354171e+07,-1.440739392562e-03,0.000000000000e+00,0.000000000000e+00,-4.021379659562e-36
6.080843406958e-04,1.295446221895e+07,-4.270078786293e-04,0.000000000000e+00,0.000000000000e+00,2.683755887794e-36
6.083886872126e-04,1.269191646465e+07,-3.095164326915e-05,0.000000000000e+00,0.000000000000e+00,6.489339098837e-37
6.086930337295e-04,1.243205601304e+07,3.416060627126e-05,0.000000000000e+00,0.000000000000e+00,-8.469712037837e-38
6.089973802464e-04,1.217488056774e+07,1.837356367903e-05,0.000000000000e+00,0.000000000000e+00,-2.133232292256e-38
6.093017267632e-04,1.192038981762e+07,4.188209399331e-06,0.000000000000e+00,0.000000000000e+00,1.177038493875e-38
6.096060732801e-04,1.166858345460e+07,-1.789632791271e-07,0.000000000000e+00,0.000000000000e+00,3.223929428942e-39
6.099104197970e-04,1.141946119224e+07,-5.021373631504e-07,0.000000000000e+00,0.000000000000e+00,-2.527403933316e-40
6.102147663138e-04,1.117302278306e+07,-1.819840209543e-07,0.000000000000e+00,0.000000000000e+00,-8.125990374330e-41
6.105191128307e-04,1.092926803338e+07,-2.157121984880e-08,0.000000000000e+00,0.000000000000e+00,4.083431695244e-41
6.108234593475e-04,1.068819681423e+07,9.283372145975e-09,0.000000000000e+00,0.000000000000e+00,9.851992734206e-42
6.111278058644e-04,1.044980906793e+07,5.500523663454e-09,0.000000000000e+00,0.000000000000e+00,-1.277136051349e-42
6.114321523813e-04,1.021410480976e+07,1.154141311854e-09,0.000000000000e+00,0.000000000000e+00,-3.177391750216e-43
6.117364988981e-04,9.981084125026e+06,-8.518980639180e-11,0.000000000000e+00,0.000000000000e+00,1.024480062126e-43
6.120408454150e-04,9.750747162064e+06,-1.328935530191e-10,0.000000000000e+00,0.000000000000e+00,1.628472198047e-44
6.123451919319e-04,9.523094122037e+06,-3.848462217506e-11,0.000000000000e+00,0.000000000000e+00,-6.308176580401e-45
6.126495384487e-04,9.298125246565e+06,-1.628592914005e-12,0.000000000000e+00,0.000000000000e+00,-1.035226437987e-45
6.129538849656e-04,9.075840804476e+06,2.714832553164e-12,0.000000000000e+00,0.000000000000e+00,2.075684476190e-46
6.132582314825e-04,8.856241078682e+06,1.026680319577e-12,0.000000000000e+00,0.000000000000e+00,5.242116756504e-48
6.135625779993e-04,8.639326354316e+06,1.088838833095e-13,0.000000000000e+00,0.000000000000e+00,-1.973981605958e-47
6.138669245162e-04,8.425096909001e+06,-4.829293069735e-14,0.000000000000e+00,0.000000000000e+00,-1.728240786478e-48
6.141712710331e-04,8.213553005500e+06,-2.376879194540e-14,0.000000000000e+00,0.000000000000e+00,5.260967565032e-49
6.144756175499e-04,8.004694887590e+06,-3.539658847734e-15,0.000000000000e+00,0.000000000000e+00,-2.535717930709e-50
6.147799640668e-04,7.798522778274e+06,7.616696128333e-16,0.000000000000e+00,0.000000000000e+00,-3.558743298016e-50
6.150843105837e-04,7.595036881040e+06,4.977076760361e-16,0.000000000000e+00,0.000000000000e+00,1.154382411399e-51
6.153886571005e-04,7.394237382546e+06,8.965562084837e-17,0.000000000000e+00,0.000000000000e+00,1.485435041758e-51
6.156930036174e-04,7.196124457195e+06,-1.081494271778e-17,0.000000000000e+00,0.000000000000e+00,-5.700759751955e-53
6.159973501342e-04,7.000698271856e+06,-9.672689971222e-18,0.000000000000e+00,0.000000000000e+00,-3.580228712635e-53
6.163016966511e-04,6.807958991099e+06,-1.961340669912e-18,0.000000000000e+00,0.000000000000e+00,1.106049477254e-53
6.166060431680e-04,6.617906781623e+06,1.415818182798e-19,0.000000000000e+00,0.000000000000e+00,2.578584778140e-54
6.169103896848e-04,6.430541816266e+06,1.775681428461e-19,0.000000000000e+00,0.000000000000e+00,-2.389384569824e-55
6.172147362017e-04,6.245864277158e+06,3.865146558537e-20,0.000000000000e+00,0.000000000000e+00,-2.876383941113e-56
6.175190827186e-04,6.063874358454e+06,-1.803500064102e-21,0.000000000000e+00,0.000000000000e+00,2.075219997920e-56
6.178234292354e-04,5.884572269026e+06,-3.116414253206e-21,0.000000000000e+00,0.000000000000e+00,1.129178877968e-57
6.181277757523e-04,5.707958235530e+06,-7.010553496460e-22,0.000000000000e+00,0.000000000000e+00,-8.394506666103e-58
6.184321222692e-04,5.534032506615e+06,2.484417904232e-23,0.000000000000e+00,0.000000000000e+00,-2.930655118195e-59
6.187364687860e-04,5.362795358363e+06,5.268928055785e-23,0.000000000000e+00,0.000000000000e+00,2.039372077518e-59
6.190408153029e-04,5.194247101491e+06,1.184252429472e-23,0.000000000000e+00,0.000000000000e+00,-3.640171110736e-60
6.193451618198e-04,5.028388089811e+06,-4.120348520223e-25,0.000000000000e+00,0.000000000000e+00,-1.337289270930e-60
6.196495083366e-04,4.865218729735e+06,-8.615026750126e-25,0.000000000000e+00,0.000000000000e+00,6.361342609191e-62
6.199538548535e-04,4.704739489674e+06,-1.874589907931e-25,0.000000000000e+00,0.000000000000e+00,2.080925774435e-62
6.202582013704e-04,4.546950908363e+06,8.091029277278e-27,0.000000000000e+00,0.000000000000e+00,-6.658600668312e-63
6.205625478872e-04,4.391853600527e+06,1.363486148045e-26,0.000000000000e+00,0.000000000000e+00,-5.439179338666e-64
6.208668944041e-04,4.239448258791e+06,2.786471234689e-27,0.000000000000e+00,0.000000000000e+00,3.097118574066e-64
6.211712409209e-04,4.089735650347e+06,-1.680932048270e-28,0.000000000000e+00,0.000000000000e+00,2.088696558452e-65
6.214755874378e-04,3.942716607990e+06,-2.086173420336e-28,0.000000000000e+00,0.000000000000e+00,-6.180215936981e-66
6.217799339547e-04,3.798392014854e+06,-3.884059592965e-29,0.000000000000e+00,0.000000000000e+00,9.840454101315e-67
6.220842804715e-04,3.656762783738e+06,3.393859095038e-30,0.000000000000e+00,0.000000000000e+00,3.917131351646e-67
6.223886269884e-04,3.517829831680e+06,3.077419014574e-30,0.000000000000e+00,0.000000000000e+00,-2.122549260619e-68
6.226929735053e-04,3.381594051956e+06,5.050072444808e-31,0.000000000000e+00,0.000000000000e+00,-7.343154975249e-69
6.229973200221e-04,3.248056285336e+06,-6.433884936528e-32,0.000000000000e+00,0.000000000000e+00,1.429296051056e-69
6.233016665390e-04,3.117217293474e+06,-4.361356207255e-32,0.000000000000e+00,0.000000000000e+00,7.627270071116e-71
6.236060130559e-04,2.989077736677e+06,-6.057277168782e-33,0.000000000000e+00,0.000000000000e+00,-8.433819893962e-71
6.239103595727e-04,2.863638158554e+06,1.135483116071e-33,0.000000000000e+00,0.000000000000e+00,-5.106439375916e-72
6.242147060896e-04,2.740898979183e+06,5.913828683680e-34,0.000000000000e+00,0.000000000000e+00,1.390499017422e-72
6.245190526065e-04,2.620860497894e+06,6.555177254482e-35,0.000000000000e+00,0.000000000000e+00,-2.182495309447e-73
6.248233991233e-04,2.503522905865e+06,-1.866613051370e-35,0.000000000000e+00,0.000000000000e+00,-6.911900839333e-74
6.251277456402e-04,2.388886307656e+06,-7.636104640321e-36,0.000000000000e+00,0.000000000000e+00,8.023058832094e-75
6.254320921571e-04,2.276950750254e+06,-6.086826581620e-37,0.000000000000e+00,0.000000000000e+00,1.690645223763e-75
6.257364386739e-04,2.167716257017e+06,2.866155399843e-37,0.000000000000e+00,0.000000000000e+00,-2.306349879025e-76
6.260407851908e-04,2.061182863882e+06,9.335181021876e-38,0.000000000000e+00,0.000000000000e+00,6.272105019157e-78
6.263451317076e-04,1.957350654454e+06,4.148198693061e-39,0.000000000000e+00,0.000000000000e+00,1.607435815084e-77
6.266494782245e-04,1.856219791101e+06,-4.121404717530e-39,0.000000000000e+00,0.000000000000e+00,3.439831905422e-79
6.269538247414e-04,1.757790539081e+06,-1.072131162760e-39,0.000000000000e+00,0.000000000000e+00,-2.710260921663e-79
6.272581712582e-04,1.662063281667e+06,-2.933371802963e-42,0.000000000000e+00,0.000000000000e+00,3.503797290222e-80
6.275625177751e-04,1.569038524701e+06,5.558829502741e-41,0.000000000000e+00,0.000000000000e+00,6.460577374283e-81
6.278668642920e-04,1.478716890132e+06,1.143253788362e-41,0.000000000000e+00,0.000000000000e+00,-2.054575444345e-81
6.281712108088e-04,1.391099098754e+06,-5.726759382826e-43,0.000000000000e+00,0.000000000000e+00,-2.371895177554e-82
6.284755573257e-04,1.306185943377e+06,-7.034122851033e-43,0.000000000000e+00,0.000000000000e+00,3.374472550802e-83
6.287799038426e-04,1.223978254103e+06,-1.109079194035e-43,0.000000000000e+00,0.000000000000e+00,-3.535001485778e-84
6.290842503594e-04,1.144476857945e+06,1.382111862877e-44,0.000000000000e+00,0.000000000000e+00,-1.919537007959e-84
6.293885968763e-04,1.067682534909e+06,8.337987615490e-45,0.000000000000e+00,0.000000000000e+00,1.130179569289e-85
6.296929433932e-04,9.935959725571e+05,9.384905618580e-46,0.000000000000e+00,0.000000000000e+00,4.176724582032e-86
6.299972899100e-04,9.222177201315e+05,-2.345461665775e-46,0.000000000000e+00,0.000000000000e+00,-4.223982459901e-87
6.303016364269e-04,8.535481425521e+05,-9.221826652275e-47,0.000000000000e+00,0.000000000000e+00,-7.562774886217e-89
6.306059829438e-04,7.875873728589e+05,-6.164865579223e-48,0.000000000000e+00,0.000000000000e+00,3.117236978796e-88
6.309103294606e-04,7.243352602479e+05,3.362775253078e-48,0.000000000000e+00,0.000000000000e+00,1.224673668300e-89
6.312146759775e-04,6.637913086904e+05,9.442215110650e-49,0.000000000000e+00,0.000000000000e+00,-4.891890685065e-90
6.315190224943e-04,6.059545992576e+05,1.522739274717e-50,0.000000000000e+00,0.000000000000e+00,5.343900877320e-91
6.318233690112e-04,5.508236871434e+05,-4.297182166026e-50,0.000000000000e+00,0.000000000000e+00,1.146736370547e-91
6.321277155281e-04,4.983964625917e+05,-8.816515704973e-51,0.000000000000e+00,0.000000000000e+00,-3.239691983022e-92
6.324320620449e-04,4.486699632943e+05,4.167010215701e-52,0.000000000000e+00,0.000000000000e+00,-3.898311323600e-93
6.327364085618e-04,4.016401247984e+05,4.996222664508e-52,0.000000000000e+00,0.000000000000e+00,4.872655888182e-94
6.330407550787e-04,3.573014548640e+05,7.276438322140e-53,0.000000000000e+00,0.000000000000e+00,-5.081597056726e-95
6.333451015955e-04,3.156466180975e+05,-1.026893210119e-53,0.000000000000e+00,0.000000000000e+00,-2.598106715363e-95
6.336494481124e-04,2.766659182809e+05,-5.321604733762e-54,0.000000000000e+00,0.000000000000e+00,1.769706833156e-96
6.339537946293e-04,2.403466682216e+05,-4.904061735351e-55,0.000000000000e+00,0.000000000000e+00,5.491188523660e-97
6.342581411461e-04,2.066724403841e+05,1.597608737391e-55,0.000000000000e+00,0.000000000000e+00,-5.184633204186e-98
6.345624876630e-04,1.756221965544e+05,5.180733898155e-56,0.000000000000e+00,0.000000000000e+00,8.627399713218e-100
6.348668341799e-04,1.471693010672e+05,1.937326278647e-57,0.000000000000e+00,0.000000000000e+00,3.696812087224e-99
6.351711806967e-04,1.212804300345e+05,-2.045443941151e-57,0.000000000000e+00,0.000000000000e+00,7.588059547469e-101
6.354755272136e-04,9.791439825499e+04,-4.551745630119e-58,0.000000000000e+00,0.000000000000e+00,-5.552277681564e-101
6.357798737305e-04,7.702093602864e+04,1.260822570316e-59,0.000000000000e+00,0.000000000000e+00,6.097570983420e-102
6.360842202473e-04,5.853945950058e+04,2.301075596235e-59,0.000000000000e+00,0.000000000000e+00,8.125585654875e-103
6.363885667642e-04,4.239788991624e+04,3.494613640150e-60,0.000000000000e+00,0.000000000000e+00,-3.729197883634e-103
6.366929132810e-04,2.851158846362e+04,-4.265492519671e-61,0.000000000000e+00,0.000000000000e+00,-3.100195152452e-104
6.369972597979e-04,1.678248323843e+04,-2.324236419811e-61,0.000000000000e+00,0.000000000000e+00,4.863271068061e-105
6.373016063148e-04,7.098472085934e+03,-2.144202556469e-62,0.000000000000e+00,0.000000000000e+00,-6.401222145719e-106
6.376059528316e-04,-6.668116781035e+02,6.671325591426e-63,0.000000000000e+00,0.000000000000e+00,-1.918110869545e-106
6.379102993485e-04,-6.653785714899e+03,2.112898352132e-63,0.000000000000e+00,0.000000000000e+00,2.561813889396e-107
6.382146458654e-04,-1.101618090699e+04,6.859737479932e-65,0.000000000000e+00,0.000000000000e+00,4.245107850676e-108
6.385189923822e-04,-1.391971905040e+04,-8.172594329682e-65,0.000000000000e+00,0.000000000000e+00,-4.535975155423e-109
6.388233388991e-04,-1.554016956260e+04,-1.704109010714e-65,0.000000000000e+00,0.000000000000e+00,4.425030024271e-110
6.391276854160e-04,-1.606078034673e+04,6.800802252150e-67,0.000000000000e+00,0.000000000000e+00,2.737407742054e-110
6.394320319328e-04,-1.566911616435e+04,8.621845562347e-67,0.000000000000e+00,0.000000000000e+00,-7.531971484497e-112
6.397363784497e-04,-1.455338078554e+04,1.166166992331e-67,0.000000000000e+00,0.000000000000e+00,-4.092110739513e-112
6.400407249666e-04,-1.289834402253e+04,-1.778388816723e-68,0.000000000000e+00,0.000000000000e+00,4.926672830865e-113
6.403450714834e-04,-1.088103792740e+04,-8.052747944746e-69,0.000000000000e+00,0.000000000000e+00,2.848711064397e-115
6.406494180003e-04,-8.666423872053e+03,-5.841699136586e-70,0.000000000000e+00,0.000000000000e+00,-2.888410919519e-114
6.409537645172e-04,-6.403259635294e+03,2.490078389733e-70,0.000000000000e+00,0.000000000000e+00,-8.609692694681e-116
6.412581110340e-04,-4.220408995182e+03,6.662672951528e-71,0.000000000000e+00,0.000000000000e+00,3.316724344790e-116
6.415624575509e-04,-2.223832379573e+03,4.268174386531e-73,0.000000000000e+00,0.000000000000e+00,-5.407605262628e-117
6.418668040678e-04,-4.944738318154e+02,-2.771113052546e-72,0.000000000000e+00,0.000000000000e+00,-6.311030225428e-118
6.421711505846e-04,9.127834914898e+02,-4.761368014509e-73,0.000000000000e+00,0.000000000000e+00,2.347163147548e-118
6.424754971015e-04,1.968982299556e+03,3.901677457916e-74,0.000000000000e+00,0.000000000000e+00,1.718375825696e-119
6.427798436183e-04,2.669741450705e+03,2.652980680798e-74,0.000000000000e+00,0.000000000000e+00,-2.701905515293e-120
6.430841901352e-04,3.032741271475e+03,2.700489472530e-75,0.000000000000e+00,0.000000000000e+00,5.051732942743e-121
6.433885366521e-04,3.094180596720e+03,-6.735274991839e-76,0.000000000000e+00,0.000000000000e+00,1.127114903641e-121
6.436928831689e-04,2.904423262768e+03,-2.227377063678e-76,0.000000000000e+00,0.000000000000e+00,-1.423312512995e-122
6.439972296858e-04,2.523118848061e+03,-8.023780458559e-78,0.000000000000e+00,0.000000000000e+00,-1.785152970211e-123
6.443015762027e-04,2.014128227394e+03,7.976290700804e-78,0.000000000000e+00,0.000000000000e+00,2.575991326273e-124
6.446059227195e-04,1.440603356626e+03,1.620269555627e-78,0.000000000000e+00,0.000000000000e+00,-3.466516510631e-125
6.449102692364e-04,8.605594504814e+02,-6.953589521662e-80,0.000000000000e+00,0.000000000000e+00,-1.337260355440e-125
6.452146157533e-04,3.232361767892e+02,-7.805755388189e-80,0.000000000000e+00,0.000000000000e+00,5.280904450244e-127
6.455189622701e-04,-1.335242949290e+02,-9.627336216437e-81,0.000000000000e+00,0.000000000000e+00,1.411968191274e-127
6.458233087870e-04,-4.847444740038e+02,1.669007241027e-81,0.000000000000e+00,0.000000000000e+00,-2.742698805394e-128
6.461276553039e-04,-7.185884698894e+02,6.598905847818e-82,0.000000000000e+00,0.000000000000e+00,1.069124630483e-129
6.464320018207e-04,-8.355178417252e+02,3.657034632424e-83,0.000000000000e+00,0.000000000000e+00,1.235120280340e-129
6.467363483376e-04,-8.464917418753e+02,-2.109270324990e-83,0.000000000000e+00,0.000000000000e+00,6.165635862792e-132
6.470406948545e-04,-7.704544257466e+02,-4.816223509965e-84,0.000000000000e+00,0.000000000000e+00,-1.005736587820e-131
6.473450413713e-04,-6.314044405793e+02,9.634247326973e-86,0.000000000000e+00,0.000000000000e+00,2.797657309880e-132
6.476493878882e-04,-4.553595631626e+02,2.098216411256e-85,0.000000000000e+00,0.000000000000e+00,1.274457185818e-133
6.479537344050e-04,-2.675184349076e+02,2.899088375670e-86,0.000000000000e+00,0.000000000000e+00,-9.290971838502e-134
6.482580809219e-04,-8.987625809382e+01,-3.908265085187e-87,0.000000000000e+00,0.000000000000e+00,-2.939101158644e-135
6.485624274388e-04,6.051620150332e+01,-1.772502669962e-87,0.000000000000e+00,0.000000000000e+00,7.885082231276e-136
6.488667739556e-04,1.725450309901e+02,-1.192412088609e-88,0.000000000000e+00,0.000000000000e+00,-2.480518005175e-136
6.491711204725e-04,2.412612389923e+02,5.227268202467e-89,0.000000000000e+00,0.000000000000e+00,-2.825585095287e-137
